"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70"
-0.96695458984375,-1.36359765625,-3.444755859375,1.8753173828125,-0.708970703125,-0.8586259765625,0.433427734375,1.48837060546875,0.47883349609375,-0.4662626953125,-4.28231689453125,-3.9668916015625,-0.0260703124999999,1.63284765625,3.14886181640625,0,2.765029296875,0.6552646484375,1.7065,-0.3790712890625,7.20517529296875,-0.31211083984375,3.21857421875,0,0.43121484375,-2.74840380859375,-3.089271484375,0,-0.540482421875,-0.15935986328125,2.839001953125,0,-1.0948994140625,-0.0919482421875,-2.596935546875,-5.558185546875,1.7195576171875,-2.6742685546875,1.00909228515625,-2.59145263671875,3.39270458984375,0.68869482421875,-1.5716611328125,-4.19862451171875,0,0,0.20637255859375,0,-3.86285693359375,0,0.64476708984375,-1.043240234375,-3.55139501953125,-2.94168798828125,-0.872447265625,2.44411572265625,2.94750048828125,-2.43488037109375,0,-4.2995595703125,2.27595654296875,-1.78044287109375,-6.41076513671875,2.167314453125,-1.75507666015625,7.32174462890625,-2.89064404296875,-3.61703173828125,-0.7899560546875,3.06979638671875
-3.342619140625,-4.0187060546875,-6.05717529296875,0.65342626953125,-1.92801904296875,-3.3609833984375,0.0766840820312499,3.47906591796875,-0.87372607421875,-4.14378662109375,-22.8963037109375,-4.53884033203125,-1.16840380859375,-0.15448779296875,0.8209658203125,0,2.5930380859375,-6.10207177734375,1.50790771484375,-2.79776806640625,-3.140533203125,-2.51849267578125,4.3567138671875,0,0.441302734375001,-4.58837255859375,-4.92548095703125,0,-3.1121435546875,-5.84682666015625,2.0991923828125,0,-3.3891953125,-1.22428369140625,-5.22613525390625,-7.1056640625,-1.64239697265625,-6.21064794921875,-1.4149501953125,-3.37514306640625,6.01116845703125,-0.727267578125,-4.53806494140625,-6.3313837890625,0,0,-1.07868701171875,0,-1.03322265625,0,-1.01884326171875,1.1281123046875,0.212911621093748,-6.81382861328125,0.298424804687499,6.79595556640625,1.92435400390625,-1.93499658203125,0,-5.28527099609375,1.2482744140625,-0.57427490234375,1.61893359375,3.58294140625,-8.73143115234375,2.3335634765625,-6.9081064453125,-8.85931787109375,-4.51541357421875,1.70645068359375
-2.89192822265625,-7.194345703125,0.760949707031249,0.29707666015625,2.60790380859375,1.0707158203125,-1.2197705078125,4.59274267578125,0.0873442382812504,-8.1261787109375,-46.0583364257812,7.7179189453125,-1.4293095703125,0.88985693359375,1.33348095703125,0,-1.9751435546875,0.3857734375,-1.30026025390625,-4.84768798828125,0.6163232421875,2.737443359375,-15.0760913085937,0,-4.4439697265625,-1.72639599609375,-5.91580322265625,0,-2.884798828125,-1.59232177734375,0.977847167968749,0,-0.673055175781251,0.31987890625,-8.02930126953125,-3.2061044921875,-0.98093701171875,-8.38796630859375,0.654391113281249,-1.71382568359375,0.7730380859375,-4.19108642578125,-6.00321435546875,-2.6106025390625,0,0,0.38854443359375,0,-0.6886240234375,0,0.36397900390625,6.22764697265625,6.562478515625,-1.7437119140625,0.6024072265625,13.0692368164062,-3.16907177734375,-0.28219580078125,0,-5.24606640625,-1.90623046875,9.16830517578125,3.4629521484375,11.8370844726563,-11.5995395507812,-23.6166298828125,-9.22036669921875,0.624181640625,-6.21437158203125,1.30430810546875
-2.56205859375,-6.3725341796875,-1.34745458984375,0.19311572265625,0.21457421875,-0.43455908203125,-1.16547509765625,2.720357421875,0.5463037109375,-5.26150927734375,-10.1166469726563,0.365509765624999,-0.423357421875,0.07096435546875,1.335693359375,0,-1.154740234375,-0.4307421875,-0.5662529296875,-3.77782080078125,-3.1336865234375,1.565384765625,-4.9973330078125,0,-0.49472509765625,-1.9281025390625,-4.979525390625,0,-2.9810390625,-0.836849121093751,0.0762202148437499,0,-0.97258642578125,0.0469057617187499,-3.68276318359375,-3.6713935546875,2.48686279296875,-6.06720703125,-0.5330322265625,-1.6792529296875,-2.29724169921875,-3.7653388671875,-3.53209375,-2.02520751953125,0,0,0.597875,0,-5.30281494140625,0,1.27212451171875,1.83757861328125,1.96814404296875,-3.16691357421875,-2.594708984375,5.53425634765625,-0.57522412109375,0.26011865234375,0,-5.82552587890625,-0.952076171875,2.0067734375,0.35635693359375,5.75463037109375,-7.61636279296875,-15.083869140625,-6.05956884765625,-2.3922216796875,-3.92714697265625,-1.21671826171875
-2.75278076171875,-2.17311328125,-3.83202001953125,1.2475009765625,-2.307421875,-2.5413017578125,0.62997509765625,0.760236328125,0.835261230468749,-1.3709169921875,-12.059912109375,-6.09334228515625,0.0596069335937498,0.26002197265625,0.80678857421875,0,1.5529013671875,-0.8820673828125,0.59055126953125,-1.03838134765625,3.14472900390625,-1.294140625,4.39970068359375,0,0.18707958984375,-2.9273671875,-2.9800771484375,0,-2.28912158203125,-0.77923486328125,3.142666015625,0,-1.5170634765625,-0.49131396484375,-2.8267060546875,-6.46280419921875,0.491619140625,-4.531212890625,-1.49233642578125,-0.753390625,3.86794580078125,-0.1064912109375,-2.1657158203125,-5.2504462890625,0,0,0.067390625,0,-2.25774755859375,0,-0.9872958984375,-1.9285009765625,-3.67719873046875,-6.58852734375,0.41326123046875,2.27085986328125,1.8955849609375,1.30153466796875,0,-2.9843486328125,1.19883447265625,-3.06494580078125,4.56436962890625,0.31041845703125,-4.54750830078125,7.3701552734375,-4.79108935546875,-6.34884033203125,-1.8933486328125,2.981662109375
-2.32180224609375,-3.15180078125,-4.334775390625,0.73521044921875,-1.5955703125,-1.65257861328125,-0.1021845703125,1.5154482421875,-0.74441650390625,-2.42551123046875,-20.7973256835937,-5.45086669921875,-1.96623583984375,0.15887158203125,2.443470703125,0,1.8774658203125,-2.9554208984375,0.7211494140625,-1.7143154296875,2.82255712890625,-1.52515966796875,4.85913037109375,0,-2.16308837890625,-3.963556640625,-4.79230078125,0,-4.42663427734375,-1.47357958984375,-0.42264990234375,0,-4.5246982421875,-0.981630859375,-6.03237646484375,-10.109892578125,2.91506640625,-5.80801513671875,-2.979291015625,-4.39302734375,0.0999677734374997,-2.11724951171875,-4.27246337890625,-5.29454638671875,0,0,-0.6296474609375,0,-7.0407392578125,0,0.91647216796875,-2.89869775390625,-2.7381533203125,-4.76494775390625,1.76389208984375,7.74392529296875,-2.16524755859375,-2.54892333984375,0,-5.8889345703125,0.00665625000000025,-2.11969384765625,1.18176806640625,1.8715869140625,-5.90132470703125,3.7960966796875,-6.108671875,-6.22343505859375,-1.58420166015625,0.746090332031249
-2.1273994140625,0.334190917968749,-14.2513935546875,-7.88656884765625,2.1153203125,-1.59956103515625,-7.17052685546875,-1.65178466796875,-3.879380859375,-5.70115625,-0.5075107421875,2.0549326171875,-0.889937499999999,-3.49681787109375,6.350353515625,-5.24314013671875,0,0,-6.37905908203125,2.098734375,0,-2.94470703125,0,-1.553755859375,0.5083076171875,2.85473095703125,0,0,-1.5499580078125,0,1.71621484375,-4.43371630859375,0,-4.06193212890625,-9.005140625,3.885033203125,-5.46581591796875,-8.06219921875,-6.0563828125,-1.62490673828125,0,0.6803583984375,1.38672412109375,0,8.6420380859375,-16.4965004882813,2.68489892578125,17.2714365234375,-2.46175439453125,-0.560122070312501,0.70126708984375,3.47830517578125,0,8.6201845703125,-9.97559765625,-4.2076142578125,-4.26658642578125,-4.672279296875,-5.35495703125,-14.2143564453125,3.36759521484375,-0.358814453125,3.04826611328125,0.58317529296875,-1.8856611328125,-5.26444580078125,-0.27139208984375,0,1.56800390625,-4.63580908203125
-1.7252841796875,-4.28319580078125,-7.703923828125,-7.48172412109375,-0.31240625,-3.522537109375,-2.72552490234375,-4.02577001953125,-2.006513671875,-4.16572119140625,-3.3315810546875,0.0572128906250002,-0.120790039062499,-4.1147822265625,-0.17983642578125,1.5611650390625,0,0,-4.94956494140625,-1.09790966796875,0,-2.41231982421875,0,-0.818100097656249,0.534148437499999,2.6681591796875,0,0,1.22372998046875,0,3.60280859375,-1.99206005859375,0,-1.14559326171875,-2.58303564453125,2.11231494140625,-6.338369140625,-8.50104296875,-7.16774609375,-5.20102099609375,0,1.0806123046875,0.149015136718749,0,1.1147578125,-13.3019350585938,2.0482578125,-3.59431884765625,-11.9532612304687,-2.13574462890625,-0.7716826171875,1.1106298828125,0,2.2616328125,-6.35012109375,-4.25553564453125,-2.8459990234375,-5.09477197265625,-3.829482421875,-13.9958916015625,-1.89152294921875,-1.0693818359375,0.77471337890625,-0.86473388671875,-2.61609326171875,-3.96632421875,-2.301359375,0,0.5231728515625,-0.8990693359375
-0.35015576171875,-1.6380146484375,1.030990234375,-0.7559453125,-0.86434423828125,-4.15299951171875,0.75953173828125,-3.7779794921875,2.60909619140625,-0.72129638671875,-3.09070166015625,-2.43401416015625,0.56251416015625,-1.4100771484375,-2.19322509765625,0.87110791015625,0,0,-0.079318359375,1.60155029296875,0,-2.3838876953125,0,0.18970849609375,0.611462890625,0.841369140625,0,0,5.50723193359375,0,5.0460458984375,-2.4182060546875,0,-1.2169736328125,-0.907259765625,-2.710431640625,-4.2219228515625,-2.9904248046875,-3.24128857421875,-4.3661533203125,0,1.44729296875,0.13685791015625,0,-0.85726611328125,-10.1087055664063,0.26504052734375,-1.15537939453125,-7.33431884765625,-0.5550400390625,0.311775390625,-1.44099169921875,0,-0.17628466796875,-0.3348876953125,-1.43186474609375,-1.62092138671875,0.595165527343749,-0.176361816406251,-11.4505244140625,-0.69212451171875,-1.038619140625,-1.1398017578125,2.378138671875,-6.59417919921875,0.73894140625,-4.18933642578125,0,2.49862158203125,-2.17748876953125
-0.60191796875,-3.72489599609375,-0.810376953125,-4.10739794921875,-2.046091796875,-8.277896484375,-3.11390087890625,-7.616275390625,1.27210546875,-4.53178466796875,-7.77894873046875,-3.85792431640625,-0.65460205078125,-6.00527685546875,-9.085265625,0.934604980468749,0,0,-0.97814404296875,7.38406494140625,0,-6.448587890625,0,-3.0790087890625,2.1453759765625,-0.57316748046875,0,0,8.55374462890625,0,6.25491796875,-12.1340703125,0,-2.18622216796875,-3.72443115234375,-4.8786904296875,-7.70473779296875,-7.41180712890625,-7.04660302734375,-11.54676953125,0,-0.55392578125,3.0814736328125,0,-3.49775927734375,-12.7176435546875,-1.7940087890625,2.72393212890625,-3.7209921875,-1.84988720703125,-1.6085361328125,-0.561005859375,0,-2.00152294921875,-13.18016796875,-5.37943408203125,-4.09801220703125,-7.28439990234375,-2.930001953125,-15.067029296875,-2.33174755859375,-1.99667236328125,0.761271972656249,3.12892919921875,1.622119140625,-4.86183154296875,-9.00554638671875,0,3.79419482421875,-1.92133544921875
-1.94749267578125,-1.2737138671875,-11.3702573242188,-7.5141572265625,1.36454833984375,-2.13408984375,-4.59266015625,-1.309232421875,-4.36655322265625,-5.14085693359375,-2.50474560546875,1.8175390625,-0.61026416015625,-4.6883369140625,-0.461257324218749,-3.3749619140625,0,0,-5.2819228515625,1.61346240234375,0,-2.84576123046875,0,-1.3520634765625,0.5057578125,4.4953916015625,0,0,0.564009765625,0,6.62549267578125,-3.43536572265625,0,-4.0585205078125,-7.80161376953125,0.0905942382812499,-6.688197265625,-8.494701171875,-6.1243974609375,-3.52199169921875,0,1.3247333984375,0.9131474609375,0,8.771490234375,-14.8773994140625,2.80920458984375,12.7795517578125,1.205701171875,-0.61066748046875,0.279341796875,2.4137548828125,0,7.76474462890625,-12.2671904296875,-5.18139306640625,-4.1877421875,-3.02292236328125,-5.82067041015625,-12.9890390625,1.402234375,-1.0070888671875,-1.32067529296875,2.6642490234375,-1.0857666015625,-5.771,0.124068847656249,0,2.5322548828125,-1.44966357421875
-1.60137841796875,-2.7840859375,-5.62698876953125,-5.09714599609375,0.6866357421875,-2.8055576171875,-1.90020263671875,-2.939771484375,-1.7964189453125,-4.15467919921875,-3.00854345703125,-1.168404296875,-0.90678125,-3.881689453125,-0.22475634765625,-0.683869628906248,0,0,-3.516984375,-0.6208486328125,0,-1.72511181640625,0,-0.2933310546875,0.4275703125,1.9208583984375,0,0,1.50696923828125,0,3.14466162109375,-2.423359375,0,-2.358669921875,-3.14140380859375,0.76238037109375,-4.87320458984375,-6.4575693359375,-4.6176064453125,-4.35853564453125,0,1.334662109375,-0.243983398437501,0,2.2779404296875,-12.2807739257813,1.38839794921875,2.39508251953125,-6.4682138671875,-1.5461533203125,0.3423671875,0.8560087890625,0,1.741732421875,-5.845546875,-3.34754736328125,-3.1343271484375,-1.04037158203125,-4.218650390625,-10.4928842773437,0.798544921875,-1.59836376953125,-3.2076826171875,0.4347900390625,-6.08165478515625,-1.923173828125,-3.88782080078125,0,1.0321748046875,-4.0339716796875
-0.0684179687500001,-3.557048828125,0.27482958984375,-2.40197607421875,-1.0905302734375,-5.73653271484375,-0.53659912109375,-4.95085205078125,2.17078955078125,-2.37934375,-5.74469189453125,-3.6767412109375,-0.11159814453125,-3.67434765625,-0.80862353515625,2.34261572265625,0,0,0.80455615234375,3.94615234375,0,-3.97379736328125,0,-0.86880224609375,1.25869091796875,0.16595556640625,0,0,6.83172900390625,0,6.0581396484375,-6.99758447265625,0,-0.215625976562501,-2.33834033203125,-3.63134716796875,-5.043990234375,-4.376892578125,-4.0632041015625,-7.6085693359375,0,-0.0326430664062498,1.383390625,0,-3.40883642578125,-10.7898745117188,-0.65358447265625,-0.227692871093749,-1.823041015625,-1.55981689453125,-1.49614404296875,-2.53706787109375,0,-3.15308837890625,-1.86507177734375,-1.40532275390625,-4.9520302734375,-3.0392705078125,0.683554199218751,-11.3694653320313,-1.938017578125,-1.82492041015625,-2.9646416015625,1.57856884765625,-6.78110595703125,1.156884765625,-7.379517578125,0,3.00534423828125,-5.10764599609375
-0.22148486328125,-2.3146494140625,-0.9305361328125,-3.63166357421875,-0.6438916015625,-5.926921875,-1.363115234375,-5.86907470703125,0.36588818359375,-3.28437646484375,-3.6675947265625,-3.17415771484375,0.19883203125,-3.35121728515625,-2.148080078125,2.1053076171875,0,0,-1.00064501953125,3.5638779296875,0,-3.61977490234375,0,-1.6373779296875,-1.70151611328125,1.22268505859375,0,0,4.5426748046875,0,4.11534228515625,-6.618029296875,0,-2.74689697265625,-2.10580859375,-4.3414453125,-5.56880224609375,-5.53370361328125,-7.16177685546875,-7.78117138671875,0,0.84104833984375,0.015001953125,0,1.181376953125,-11.0852553710938,-0.9257080078125,12.1830375976562,-3.80286376953125,-1.46707861328125,1.9640908203125,-1.6387958984375,0,0.87061962890625,-11.0833637695312,-2.04254345703125,-2.2031376953125,-3.12256591796875,-1.71939990234375,-13.7164721679687,-1.28895849609375,-0.396162597656249,-0.543837890625001,1.7455341796875,-4.25139501953125,-2.542572265625,-4.58287646484375,0,1.82914892578125,-2.7085048828125
0,-1.18072119140625,2.33666064453125,14.446904296875,4.6823017578125,5.48497607421875,2.11040625,-1.2279287109375,-4.4183828125,-2.7375166015625,0,0.0268730468749997,-6.20865576171875,-1.76897900390625,0.0463242187499997,3.04055224609375,0,-1.06867626953125,-2.354779296875,1.46905517578125,0,0,7.02516552734375,-2.82391259765625,0.246993164062501,4.37992333984375,0,-1.2497021484375,4.04389990234375,1.84058740234375,-0.412953125,-5.7423984375,-0.226015625,3.22343310546875,4.5856640625,-5.19322900390625,-5.47051220703125,4.5383740234375,14.0980737304687,-21.917177734375,3.6444765625,4.20235302734375,-4.67538623046875,1.3105126953125,-2.6232373046875,-1.75976953125,-1.35134619140625,4.3935869140625,6.039779296875,-1.40229541015625,14.5101479492187,0,0.0429228515625001,-0.566970703125,2.9319111328125,0,3.8506279296875,-1.9382685546875,0.00667675781250004,-8.1052744140625,-4.56451953125,9.760310546875,3.9373076171875,1.61098974609375,-3.0373017578125,0,-1.34046533203125,3.8795458984375,-0.556869140625,0
